comparison_type,method,model_a,model_b,model_pair,sample_id,row_index,selection_group,true_label,true_class_name,top_k_overlap,jaccard_similarity,rank_correlation,signed_cosine_similarity,abs_cosine_similarity
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,12877,2335,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.2545454545454546,0.4394378915896362,0.4394378915896362
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,12877,2335,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.5750000000000001,0.2606815126681152,0.2606815126681152
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,12877,2335,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.8181818181818182,0.09658425548466376,0.09658425548466376
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,12877,2335,dermason_predicted_as_sira,3,DERMASON,0.6,0.42857142857142855,-0.34545454545454546,0.5675380301494504,0.5675380301494504
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,12877,2335,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.6000000000000001,0.2622690877939056,0.2622690877939056
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,12877,2335,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.025,0.5394233952788541,0.5394233952788541
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,13136,1480,dermason_predicted_as_sira,3,DERMASON,0.6,0.42857142857142855,-0.2727272727272727,0.5267430093516802,0.5267430093516802
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,13136,1480,dermason_predicted_as_sira,3,DERMASON,0.8,0.6666666666666666,-0.48571428571428577,0.7807358765825576,0.7807358765825576
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,13136,1480,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,0.15000000000000002,0.6571536023847139,0.6571536023847139
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,13136,1480,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.15000000000000002,0.47400471555251833,0.47400471555251833
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,13136,1480,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.4909090909090909,0.23784986309031902,0.23784986309031902
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,13136,1480,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.4,0.5004961153543513,0.5004961153543513
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,13322,1696,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.5,0.39259012976710067,0.39259012976710067
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,13322,1696,dermason_predicted_as_sira,3,DERMASON,0.0,0.0,-0.8620689655172413,0.0,0.0
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,13322,1696,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.325,0.3296340412806753,0.3296340412806753
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,13322,1696,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.8636363636363635,-0.0963450695657559,0.0963450695657559
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,13322,1696,dermason_predicted_as_sira,3,DERMASON,0.6,0.42857142857142855,-0.2909090909090909,0.6177756950236426,0.6177756950236426
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,13322,1696,dermason_predicted_as_sira,3,DERMASON,0.0,0.0,-0.8620689655172413,0.0,0.0
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,13372,2326,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.05,0.5743471100934219,0.5743471100934219
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,13372,2326,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.42500000000000004,0.38981406753666753,0.38981406753666753
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,13372,2326,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.4909090909090909,0.18955765677825928,0.18955765677825928
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,13372,2326,dermason_predicted_as_sira,3,DERMASON,0.8,0.6666666666666666,-0.4285714285714286,0.6029956301955186,0.6804811529044135
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,13372,2326,dermason_predicted_as_sira,3,DERMASON,0.6,0.42857142857142855,-0.07272727272727272,0.49588202405172027,0.5338592637104732
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,13372,2326,dermason_predicted_as_sira,3,DERMASON,0.6,0.42857142857142855,-0.6,0.4918726123462175,0.4918726123462175
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,13381,1676,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.475,0.28231739999123256,0.28231739999123256
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,13381,1676,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.2545454545454546,0.3283353427821102,0.3283353427821102
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,13381,1676,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.5,0.32245905411051495,0.32245905411051495
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,13381,1676,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.9090909090909091,0.09540832138101715,0.09540832138101715
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,13381,1676,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.6000000000000001,0.21107827446259425,0.21107827446259425
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,13381,1676,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.6727272727272727,0.1272758279814607,0.1272758279814607
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,13395,1719,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.4909090909090909,0.10367631431104646,0.10367631431104646
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,13395,1719,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.37272727272727274,0.3032807679889035,0.3032807679889035
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,13395,1719,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.75,0.24764075365725796,0.24764075365725796
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,13395,1719,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.375,0.27300858202509865,0.27300858202509865
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,13395,1719,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.4,0.27122712546694816,0.27122712546694816
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,13395,1719,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.6727272727272727,0.1894272173329424,0.1894272173329424
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,13448,2291,dermason_predicted_as_sira,3,DERMASON,0.0,0.0,-0.8620689655172413,0.0,0.0
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,13448,2291,dermason_predicted_as_sira,3,DERMASON,0.6,0.42857142857142855,0.16363636363636364,0.654190655429224,0.654190655429224
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,13448,2291,dermason_predicted_as_sira,3,DERMASON,0.0,0.0,-0.8620689655172413,0.0,0.0
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,13448,2291,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.6000000000000001,0.3546262053760932,0.3546262053760932
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,13448,2291,dermason_predicted_as_sira,3,DERMASON,0.6,0.42857142857142855,-0.16363636363636364,0.05881670825390716,0.33910038603305004
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,13448,2291,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.8,0.17313428177139567,0.17313428177139567
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,13457,2148,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.8,0.10058857842925564,0.10058857842925564
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,13457,2148,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.1,0.4858094500891691,0.4858094500891691
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,13457,2148,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.30000000000000004,0.35935764037461804,0.35935764037461804
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,13457,2148,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.8,0.28934755573948673,0.28934755573948673
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,13457,2148,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.35000000000000003,0.3267278292790486,0.3267278292790486
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,13457,2148,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.8636363636363635,0.08805592386467459,0.08805592386467459
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,13499,182,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,0.25,0.5839111833520948,0.5839111833520948
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,13499,182,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.1,0.5063073415960221,0.5063073415960221
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,13499,182,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.7363636363636364,-0.15806873067983462,0.15806873067983462
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,13499,182,dermason_predicted_as_sira,3,DERMASON,0.6,0.42857142857142855,-0.07272727272727272,0.5828236942594799,0.5828236942594799
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,13499,182,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.4,0.38019390460629565,0.38019390460629565
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,13499,182,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.1,0.513993751514856,0.513993751514856
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,13514,54,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,0.15000000000000002,0.5802316190351262,0.5802316190351262
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,13514,54,dermason_predicted_as_sira,3,DERMASON,0.6,0.42857142857142855,0.0,0.3813531410307034,0.6970842549301896
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,13514,54,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.6727272727272727,0.17442659708899516,0.17442659708899516
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,13514,54,dermason_predicted_as_sira,3,DERMASON,0.2,0.1111111111111111,-0.2545454545454546,0.6549890005147735,0.6549890005147735
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,13514,54,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.7000000000000001,0.21004347459716943,0.21004347459716943
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,13514,54,dermason_predicted_as_sira,3,DERMASON,0.4,0.25,-0.30000000000000004,0.32228356948266956,0.32228356948266956
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,7426,942,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,-0.3090909090909091,0.5382677968321435,0.5382677968321435
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,7426,942,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,-0.23636363636363636,0.6114654858889252,0.6114654858889252
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,7426,942,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,0.6545454545454545,0.7817618910368738,0.7817618910368738
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,7426,942,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.2,0.5182931436236853,0.5182931436236853
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,7426,942,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.5,0.22837025252710932,0.22837025252710932
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,7426,942,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.30000000000000004,0.4595518018387479,0.4595518018387479
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,7434,693,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,-0.2545454545454545,0.5332562639658376,0.5332562639658376
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,7434,693,sira_predicted_as_dermason,6,SIRA,0.8,0.6666666666666666,-0.028571428571428574,0.724018696811305,0.724018696811305
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,7434,693,sira_predicted_as_dermason,6,SIRA,0.8,0.6666666666666666,0.7714285714285715,0.9028916267848837,0.9028916267848837
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,7434,693,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,-0.2181818181818182,0.4902083552625932,0.4902083552625932
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,7434,693,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.42500000000000004,0.25242302597953764,0.25242302597953764
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,7434,693,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,0.07272727272727272,0.6170617803475134,0.6170617803475134
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,7526,1439,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.5,0.4596112832809601,0.4596112832809601
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,7526,1439,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,-0.18181818181818182,0.6207611662977073,0.6207611662977073
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,7526,1439,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.8500000000000001,0.246120010947254,0.246120010947254
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,7526,1439,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.8500000000000001,0.1422158117058285,0.1422158117058285
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,7526,1439,sira_predicted_as_dermason,6,SIRA,0.2,0.1111111111111111,-0.4909090909090909,0.35802843807535534,0.35802843807535534
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,7526,1439,sira_predicted_as_dermason,6,SIRA,0.0,0.0,-0.8620689655172413,0.0,0.0
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,7568,1414,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.5,0.3376115340214315,0.3376115340214315
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,7568,1414,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.35000000000000003,0.3341796429336986,0.3341796429336986
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,7568,1414,sira_predicted_as_dermason,6,SIRA,0.2,0.1111111111111111,-0.8636363636363635,0.11918150485356607,0.11918150485356607
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,7568,1414,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,-0.09090909090909091,0.5649617618662954,0.5649617618662954
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,7568,1414,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,-0.6181818181818182,0.41760043456207174,0.41760043456207174
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,7568,1414,sira_predicted_as_dermason,6,SIRA,0.2,0.1111111111111111,-0.6727272727272727,0.12656105881920976,0.12656105881920976
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,7604,217,sira_predicted_as_dermason,6,SIRA,0.8,0.6666666666666666,-0.3142857142857143,0.5315307471730945,0.7388518651253471
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,7604,217,sira_predicted_as_dermason,6,SIRA,0.0,0.0,-0.8620689655172413,0.0,0.0
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,7604,217,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,-0.6909090909090909,0.454702413878035,0.454702413878035
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,7604,217,sira_predicted_as_dermason,6,SIRA,0.0,0.0,-0.8620689655172413,0.0,0.0
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,7604,217,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.4,0.4365345573036041,0.4365345573036041
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,7604,217,sira_predicted_as_dermason,6,SIRA,0.2,0.1111111111111111,-0.37272727272727274,0.3403693422346216,0.3403693422346216
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,7683,2179,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.125,0.5621186711298121,0.6525763975377057
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,7683,2179,sira_predicted_as_dermason,6,SIRA,0.8,0.6666666666666666,0.6571428571428573,0.5959091116691038,0.8757945348233956
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,7683,2179,sira_predicted_as_dermason,6,SIRA,0.2,0.1111111111111111,-0.8636363636363635,0.13413476910384622,0.13413476910384622
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,7683,2179,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,-0.09090909090909091,0.6552601156147889,0.6552601156147889
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,7683,2179,sira_predicted_as_dermason,6,SIRA,0.2,0.1111111111111111,-0.7272727272727273,0.030281297501273247,0.030281297501273247
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,7683,2179,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.725,0.300680600099196,0.300680600099196
cross_model_same_method,SHAP,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,7761,21,sira_predicted_as_dermason,6,SIRA,0.4,0.25,0.025,-0.25222650488369186,0.47918899734107295
cross_model_same_method,SHAP,logistic_regression,random_forest,Logistic Regression vs Random Forest,7761,21,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.35000000000000003,0.4598852071964686,0.4598852071964686
cross_model_same_method,SHAP,logistic_regression,mlp,Logistic Regression vs MLP,7761,21,sira_predicted_as_dermason,6,SIRA,0.2,0.1111111111111111,-0.7727272727272728,0.14126995795686365,0.14126995795686365
cross_model_same_method,SHAP,decision_tree,random_forest,Decision Tree vs Random Forest,7761,21,sira_predicted_as_dermason,6,SIRA,0.2,0.1111111111111111,-0.609090909090909,0.18983387089847822,0.18983387089847822
cross_model_same_method,SHAP,decision_tree,mlp,Decision Tree vs MLP,7761,21,sira_predicted_as_dermason,6,SIRA,0.6,0.42857142857142855,-0.6,0.10450586336277816,0.4404453512326808
cross_model_same_method,SHAP,random_forest,mlp,Random Forest vs MLP,7761,21,sira_predicted_as_dermason,6,SIRA,0.4,0.25,-0.325,0.4394658360147385,0.4394658360147385
cross_model_same_method,LIME,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,2573,192,barbunya_predicted_as_cali,0,BARBUNYA,0.4,0.25,-0.1,0.37468927282167924,0.37468927282167924
cross_model_same_method,LIME,logistic_regression,random_forest,Logistic Regression vs Random Forest,2573,192,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,0.2,0.7268889285524547,0.7268889285524547
cross_model_same_method,LIME,logistic_regression,mlp,Logistic Regression vs MLP,2573,192,barbunya_predicted_as_cali,0,BARBUNYA,0.8,0.6666666666666666,-0.028571428571428574,0.7351032556289437,0.7351032556289437
cross_model_same_method,LIME,decision_tree,random_forest,Decision Tree vs Random Forest,2573,192,barbunya_predicted_as_cali,0,BARBUNYA,0.4,0.25,-0.325,0.31878689917964836,0.31878689917964836
cross_model_same_method,LIME,decision_tree,mlp,Decision Tree vs MLP,2573,192,barbunya_predicted_as_cali,0,BARBUNYA,0.4,0.25,-0.25,0.3460744833502593,0.3460744833502593
cross_model_same_method,LIME,random_forest,mlp,Random Forest vs MLP,2573,192,barbunya_predicted_as_cali,0,BARBUNYA,0.8,0.6666666666666666,-0.3714285714285715,0.8295482401467775,0.8295482401467775
cross_model_same_method,LIME,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,2590,960,barbunya_predicted_as_cali,0,BARBUNYA,0.8,0.6666666666666666,-0.6571428571428573,0.5681238086238961,0.5681238086238961
cross_model_same_method,LIME,logistic_regression,random_forest,Logistic Regression vs Random Forest,2590,960,barbunya_predicted_as_cali,0,BARBUNYA,0.8,0.6666666666666666,-0.2571428571428572,0.712286971239438,0.712286971239438
cross_model_same_method,LIME,logistic_regression,mlp,Logistic Regression vs MLP,2590,960,barbunya_predicted_as_cali,0,BARBUNYA,0.8,0.6666666666666666,-0.14285714285714288,0.7678473434284734,0.7678473434284734
cross_model_same_method,LIME,decision_tree,random_forest,Decision Tree vs Random Forest,2590,960,barbunya_predicted_as_cali,0,BARBUNYA,0.8,0.6666666666666666,0.14285714285714288,0.7148778644329677,0.7148778644329677
cross_model_same_method,LIME,decision_tree,mlp,Decision Tree vs MLP,2590,960,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,-0.7090909090909091,0.41428539681343246,0.41428539681343246
cross_model_same_method,LIME,random_forest,mlp,Random Forest vs MLP,2590,960,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,-0.6,0.5855756972109564,0.5855756972109564
cross_model_same_method,LIME,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,2591,66,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,-0.4363636363636364,0.4344107776886066,0.4344107776886066
cross_model_same_method,LIME,logistic_regression,random_forest,Logistic Regression vs Random Forest,2591,66,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,-0.36363636363636365,0.4959856442183959,0.4959856442183959
cross_model_same_method,LIME,logistic_regression,mlp,Logistic Regression vs MLP,2591,66,barbunya_predicted_as_cali,0,BARBUNYA,0.8,0.6666666666666666,-0.5428571428571429,0.7165140662431766,0.7165140662431766
cross_model_same_method,LIME,decision_tree,random_forest,Decision Tree vs Random Forest,2591,66,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,0.5272727272727272,0.7241879080990192,0.7241879080990192
cross_model_same_method,LIME,decision_tree,mlp,Decision Tree vs MLP,2591,66,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,-0.41818181818181815,0.478034284580349,0.478034284580349
cross_model_same_method,LIME,random_forest,mlp,Random Forest vs MLP,2591,66,barbunya_predicted_as_cali,0,BARBUNYA,0.4,0.25,-0.5,0.37720750801513786,0.37720750801513786
cross_model_same_method,LIME,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,2790,126,barbunya_predicted_as_cali,0,BARBUNYA,0.4,0.25,-0.65,0.06398894127593124,0.22697154217050614
cross_model_same_method,LIME,logistic_regression,random_forest,Logistic Regression vs Random Forest,2790,126,barbunya_predicted_as_cali,0,BARBUNYA,0.8,0.6666666666666666,-0.6571428571428573,0.6632414908977975,0.6632414908977975
cross_model_same_method,LIME,logistic_regression,mlp,Logistic Regression vs MLP,2790,126,barbunya_predicted_as_cali,0,BARBUNYA,0.8,0.6666666666666666,-0.2571428571428572,0.7561697535132785,0.7561697535132785
cross_model_same_method,LIME,decision_tree,random_forest,Decision Tree vs Random Forest,2790,126,barbunya_predicted_as_cali,0,BARBUNYA,0.4,0.25,0.15000000000000002,0.5406589263830284,0.5406589263830284
cross_model_same_method,LIME,decision_tree,mlp,Decision Tree vs MLP,2790,126,barbunya_predicted_as_cali,0,BARBUNYA,0.2,0.1111111111111111,-0.8,-0.08449438582766455,0.08449438582766455
cross_model_same_method,LIME,random_forest,mlp,Random Forest vs MLP,2790,126,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,-0.8,0.4905844723106917,0.4905844723106917
cross_model_same_method,LIME,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,2883,553,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,-0.32727272727272727,0.49889464676676076,0.49889464676676076
cross_model_same_method,LIME,logistic_regression,random_forest,Logistic Regression vs Random Forest,2883,553,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,-0.36363636363636365,0.5008578247271259,0.5008578247271259
cross_model_same_method,LIME,logistic_regression,mlp,Logistic Regression vs MLP,2883,553,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,0.01818181818181818,0.6201078045986574,0.6201078045986574
cross_model_same_method,LIME,decision_tree,random_forest,Decision Tree vs Random Forest,2883,553,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,0.5636363636363636,0.7518183672746058,0.7518183672746058
cross_model_same_method,LIME,decision_tree,mlp,Decision Tree vs MLP,2883,553,barbunya_predicted_as_cali,0,BARBUNYA,0.4,0.25,-0.45,0.3008463205713161,0.3008463205713161
cross_model_same_method,LIME,random_forest,mlp,Random Forest vs MLP,2883,553,barbunya_predicted_as_cali,0,BARBUNYA,0.4,0.25,-0.775,0.30662399638761484,0.30662399638761484
cross_model_same_method,LIME,logistic_regression,decision_tree,Logistic Regression vs Decision Tree,3330,895,barbunya_predicted_as_cali,0,BARBUNYA,0.4,0.25,-0.325,0.38263667583638655,0.38263667583638655
cross_model_same_method,LIME,logistic_regression,random_forest,Logistic Regression vs Random Forest,3330,895,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,-0.2727272727272727,0.5376498801808969,0.5376498801808969
cross_model_same_method,LIME,logistic_regression,mlp,Logistic Regression vs MLP,3330,895,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,0.4909090909090909,0.7655538101548606,0.7655538101548606
cross_model_same_method,LIME,decision_tree,random_forest,Decision Tree vs Random Forest,3330,895,barbunya_predicted_as_cali,0,BARBUNYA,0.6,0.42857142857142855,0.2,0.685370411804907,0.685370411804907
