comparison_type,method,model_name,display_name,selection_group,sample_id_a,sample_id_b,row_index_a,row_index_b,true_class_name_a,true_class_name_b,top_k_overlap,jaccard_similarity,rank_correlation,signed_cosine_similarity,abs_cosine_similarity
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7434,7683,693,2179,SIRA,SIRA,0.6,0.42857142857142855,0.4,0.737776722451549,0.737776722451549
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7434,7761,693,21,SIRA,SIRA,0.8,0.6666666666666666,0.6,0.2767439138805595,0.8230427100963978
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7526,7568,1439,1414,SIRA,SIRA,0.4,0.25,-0.2,0.49054732190546263,0.49054732190546263
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7526,7604,1439,217,SIRA,SIRA,0.8,0.6666666666666666,0.6,0.8419856162662286,0.8419856162662286
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7526,7683,1439,2179,SIRA,SIRA,0.6,0.42857142857142855,0.1090909090909091,0.6971882995393142,0.6971882995393142
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7526,7761,1439,21,SIRA,SIRA,0.6,0.42857142857142855,0.18181818181818182,0.28130414389000585,0.6369499122690803
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7568,7604,1414,217,SIRA,SIRA,0.4,0.25,-0.2,0.49439283965530484,0.49439283965530484
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7568,7683,1414,2179,SIRA,SIRA,0.6,0.42857142857142855,0.0,0.44396876104367794,0.6880911000879946
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7568,7761,1414,21,SIRA,SIRA,0.4,0.25,-0.35000000000000003,0.13623798115644598,0.4100432902451932
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7604,7683,217,2179,SIRA,SIRA,0.6,0.42857142857142855,0.36363636363636365,0.80103740498995,0.80103740498995
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7604,7761,217,21,SIRA,SIRA,0.6,0.42857142857142855,-0.3090909090909091,-0.03900084612085607,0.5933612207947576
within_selection_group,LIME,decision_tree,Decision Tree,sira_predicted_as_dermason,7683,7761,2179,21,SIRA,SIRA,0.4,0.25,0.1,0.06739743712991286,0.5489143376982983
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2573,2590,192,960,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,-0.41818181818181815,0.5926499083480905,0.5926499083480905
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2573,2591,192,66,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,-0.4727272727272727,0.5787389325202948,0.5787389325202948
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2573,2790,192,126,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,-0.028571428571428574,0.7822791168907249,0.7822791168907249
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2573,2883,192,553,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,-0.4727272727272727,0.5665017408813903,0.5665017408813903
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2573,3330,192,895,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.028571428571428574,0.6603627350659733,0.6603627350659733
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2590,2591,960,66,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.942857142857143,0.8341444766270698,0.8341444766270698
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2590,2790,960,126,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,-0.028571428571428574,0.7936163477471192,0.7936163477471192
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2590,2883,960,553,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.8857142857142858,0.84715992272239,0.84715992272239
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2590,3330,960,895,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,-0.028571428571428574,0.7971062776887037,0.7971062776887037
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2591,2790,66,126,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.08571428571428573,0.8006126921392238,0.8006126921392238
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2591,2883,66,553,BARBUNYA,BARBUNYA,1.0,1.0,0.8999999999999998,0.9971848129677156,0.9971848129677156
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2591,3330,66,895,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,-0.2,0.7279746821609304,0.7279746821609304
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2790,2883,126,553,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.3714285714285715,0.8101092436807404,0.8101092436807404
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2790,3330,126,895,BARBUNYA,BARBUNYA,1.0,1.0,0.3,0.9627785366332328,0.9627785366332328
within_selection_group,LIME,random_forest,Random Forest,barbunya_predicted_as_cali,2883,3330,553,895,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.08571428571428573,0.7436823369739912,0.7436823369739912
within_selection_group,LIME,random_forest,Random Forest,correct_bombay,3450,3869,1567,806,BOMBAY,BOMBAY,1.0,1.0,0.8999999999999998,0.9989716242947484,0.9989716242947484
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,10554,11193,1099,2097,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9992779878455702,0.9992779878455702
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,10554,11538,1099,2056,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9996375934927367,0.9996375934927367
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,10554,11678,1099,1622,DERMASON,DERMASON,1.0,1.0,0.9999999999999999,0.9995377606177825,0.9995377606177825
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,10554,12185,1099,322,DERMASON,DERMASON,0.8,0.6666666666666666,0.942857142857143,0.9093516836561786,0.9093516836561786
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,10554,12237,1099,1552,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9997198239041433,0.9997198239041433
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,10554,12383,1099,386,DERMASON,DERMASON,1.0,1.0,0.9999999999999999,0.9998339327593565,0.9998339327593565
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,10554,12838,1099,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.14285714285714288,0.8281395402308837,0.8281395402308837
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11193,11538,2097,2056,DERMASON,DERMASON,1.0,1.0,0.9999999999999999,0.9993070532810238,0.9993070532810238
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11193,11678,2097,1622,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9989430290268198,0.9989430290268198
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11193,12185,2097,322,DERMASON,DERMASON,0.8,0.6666666666666666,0.8285714285714287,0.903414986246198,0.903414986246198
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11193,12237,2097,1552,DERMASON,DERMASON,1.0,1.0,0.9999999999999999,0.9993055116938596,0.9993055116938596
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11193,12383,2097,386,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9987134634282617,0.9987134634282617
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11193,12838,2097,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.3714285714285715,0.8422168060682667,0.8422168060682667
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11538,11678,2056,1622,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9997588051843223,0.9997588051843223
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11538,12185,2056,322,DERMASON,DERMASON,0.8,0.6666666666666666,0.8285714285714287,0.9047795236999,0.9047795236999
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11538,12237,2056,1552,DERMASON,DERMASON,1.0,1.0,0.9999999999999999,0.9999669824610481,0.9999669824610481
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11538,12383,2056,386,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9997204089204715,0.9997204089204715
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11538,12838,2056,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.3714285714285715,0.8348860681677579,0.8348860681677579
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11678,12185,1622,322,DERMASON,DERMASON,0.8,0.6666666666666666,0.942857142857143,0.9032745117649379,0.9032745117649379
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11678,12237,1622,1552,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9996225200537271,0.9996225200537271
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11678,12383,1622,386,DERMASON,DERMASON,1.0,1.0,0.9999999999999999,0.9996096493939581,0.9996096493939581
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,11678,12838,1622,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.14285714285714288,0.8305703089372601,0.8305703089372601
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,12185,12237,322,1552,DERMASON,DERMASON,0.8,0.6666666666666666,0.8285714285714287,0.906958946637866,0.906958946637866
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,12185,12383,322,386,DERMASON,DERMASON,0.8,0.6666666666666666,0.942857142857143,0.9099821030857348,0.9099821030857348
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,12185,12838,322,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.08571428571428573,0.7462291263632805,0.7462291263632805
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,12237,12383,1552,386,DERMASON,DERMASON,1.0,1.0,0.8999999999999998,0.9997954463365937,0.9997954463365937
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,12237,12838,1552,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.3714285714285715,0.8334069254511316,0.8334069254511316
within_selection_group,LIME,random_forest,Random Forest,correct_dermason,12383,12838,386,2412,DERMASON,DERMASON,0.8,0.6666666666666666,0.14285714285714288,0.8251275292217916,0.8251275292217916
within_selection_group,LIME,random_forest,Random Forest,correct_sira,7636,8943,2067,362,SIRA,SIRA,0.4,0.25,-0.45,0.38385637427449537,0.38385637427449537
within_selection_group,LIME,random_forest,Random Forest,correct_sira,7636,9111,2067,186,SIRA,SIRA,0.4,0.25,-0.35000000000000003,0.42754690363784587,0.42754690363784587
within_selection_group,LIME,random_forest,Random Forest,correct_sira,7636,9316,2067,462,SIRA,SIRA,0.6,0.42857142857142855,-0.18181818181818182,0.6074323191742411,0.6074323191742411
within_selection_group,LIME,random_forest,Random Forest,correct_sira,7636,9463,2067,1293,SIRA,SIRA,0.4,0.25,-0.42500000000000004,0.42585857655040044,0.42585857655040044
within_selection_group,LIME,random_forest,Random Forest,correct_sira,7636,9919,2067,1094,SIRA,SIRA,0.6,0.42857142857142855,0.01818181818181818,0.6003096995531036,0.6003096995531036
within_selection_group,LIME,random_forest,Random Forest,correct_sira,7636,9967,2067,1890,SIRA,SIRA,0.4,0.25,-0.35000000000000003,0.42126063718576334,0.42126063718576334
within_selection_group,LIME,random_forest,Random Forest,correct_sira,8943,9111,362,186,SIRA,SIRA,0.8,0.6666666666666666,0.5428571428571429,0.8616338897601572,0.8616338897601572
within_selection_group,LIME,random_forest,Random Forest,correct_sira,8943,9316,362,462,SIRA,SIRA,0.6,0.42857142857142855,0.2,0.7300776794936871,0.7300776794936871
within_selection_group,LIME,random_forest,Random Forest,correct_sira,8943,9463,362,1293,SIRA,SIRA,0.8,0.6666666666666666,0.6571428571428573,0.4503386694386329,0.8738714860098126
within_selection_group,LIME,random_forest,Random Forest,correct_sira,8943,9919,362,1094,SIRA,SIRA,0.6,0.42857142857142855,0.2,0.7296009777290583,0.7296009777290583
within_selection_group,LIME,random_forest,Random Forest,correct_sira,8943,9967,362,1890,SIRA,SIRA,0.8,0.6666666666666666,0.5428571428571429,0.5478857659283116,0.8628387611983628
within_selection_group,LIME,random_forest,Random Forest,correct_sira,9111,9316,186,462,SIRA,SIRA,0.6,0.42857142857142855,0.6545454545454545,0.8487023653964629,0.8487023653964629
within_selection_group,LIME,random_forest,Random Forest,correct_sira,9111,9463,186,1293,SIRA,SIRA,0.8,0.6666666666666666,0.8857142857142858,0.6475808195620691,0.8978938993166521
within_selection_group,LIME,random_forest,Random Forest,correct_sira,9111,9919,186,1094,SIRA,SIRA,0.8,0.6666666666666666,0.7142857142857143,0.9193566815740049,0.9193566815740049
within_selection_group,LIME,random_forest,Random Forest,correct_sira,9111,9967,186,1890,SIRA,SIRA,0.8,0.6666666666666666,0.942857142857143,0.7351300989683963,0.9212711750300376
within_selection_group,LIME,random_forest,Random Forest,correct_sira,9316,9463,462,1293,SIRA,SIRA,0.6,0.42857142857142855,0.4909090909090909,0.7967773908388223,0.7967773908388223
within_selection_group,LIME,random_forest,Random Forest,correct_sira,9316,9919,462,1094,SIRA,SIRA,0.8,0.6666666666666666,0.8285714285714287,0.9345061424197216,0.9345061424197216
within_selection_group,LIME,random_forest,Random Forest,correct_sira,9316,9967,462,1890,SIRA,SIRA,0.6,0.42857142857142855,0.6545454545454545,0.8434018118253369,0.8434018118253369
within_selection_group,LIME,random_forest,Random Forest,correct_sira,9463,9919,1293,1094,SIRA,SIRA,0.6,0.42857142857142855,0.4909090909090909,0.7916327296587291,0.7916327296587291
within_selection_group,LIME,random_forest,Random Forest,correct_sira,9463,9967,1293,1890,SIRA,SIRA,1.0,1.0,0.8999999999999998,0.9862721589906496,0.9862721589906496
within_selection_group,LIME,random_forest,Random Forest,correct_sira,9919,9967,1094,1890,SIRA,SIRA,0.6,0.42857142857142855,0.6545454545454545,0.8452577472759626,0.8452577472759626
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,12877,13136,2335,1480,DERMASON,DERMASON,0.6,0.42857142857142855,0.01818181818181818,0.5766358194225264,0.5766358194225264
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,12877,13322,2335,1696,DERMASON,DERMASON,0.6,0.42857142857142855,0.6545454545454545,0.7245645050653469,0.7245645050653469
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,12877,13372,2335,2326,DERMASON,DERMASON,0.6,0.42857142857142855,0.2181818181818182,0.677314798768638,0.677314798768638
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,12877,13381,2335,1676,DERMASON,DERMASON,1.0,1.0,0.3,0.663052217408806,0.9892261107516122
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,12877,13395,2335,1719,DERMASON,DERMASON,0.6,0.42857142857142855,0.2,0.657030286112697,0.657030286112697
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,12877,13448,2335,2291,DERMASON,DERMASON,0.8,0.6666666666666666,0.6571428571428573,0.5225535670031505,0.8573986085024894
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,12877,13457,2335,2148,DERMASON,DERMASON,0.6,0.42857142857142855,0.4363636363636364,0.3983349282212856,0.7070075972208144
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,12877,13499,2335,182,DERMASON,DERMASON,0.4,0.25,-0.05,0.4859384584641624,0.4859384584641624
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,12877,13514,2335,54,DERMASON,DERMASON,0.8,0.6666666666666666,0.8285714285714287,0.8601231555331017,0.8601231555331017
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13136,13322,1480,1696,DERMASON,DERMASON,0.4,0.25,-0.1,0.4499207232180136,0.4499207232180136
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13136,13372,1480,2326,DERMASON,DERMASON,0.4,0.25,-0.4,0.37366063260394283,0.37366063260394283
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13136,13381,1480,1676,DERMASON,DERMASON,0.6,0.42857142857142855,-0.2909090909090909,0.5312743674678695,0.5312743674678695
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13136,13395,1480,1719,DERMASON,DERMASON,0.4,0.25,-0.225,0.42540055506382857,0.42540055506382857
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13136,13448,1480,2291,DERMASON,DERMASON,0.6,0.42857142857142855,-0.03636363636363636,0.584180689994445,0.584180689994445
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13136,13457,1480,2148,DERMASON,DERMASON,0.4,0.25,0.0,0.4863963212049853,0.4863963212049853
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13136,13499,1480,182,DERMASON,DERMASON,0.8,0.6666666666666666,0.2,0.7982530519039984,0.7982530519039984
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13136,13514,1480,54,DERMASON,DERMASON,0.6,0.42857142857142855,-0.03636363636363636,0.5717389256471099,0.5717389256471099
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13322,13372,1696,2326,DERMASON,DERMASON,0.6,0.42857142857142855,0.5636363636363636,0.6836578588668217,0.6836578588668217
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13322,13381,1696,1676,DERMASON,DERMASON,0.6,0.42857142857142855,0.4,0.6851653418400808,0.6851653418400808
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13322,13395,1696,1719,DERMASON,DERMASON,0.8,0.6666666666666666,0.08571428571428573,0.5241152799770632,0.7921501842453013
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13322,13448,1696,2291,DERMASON,DERMASON,0.8,0.6666666666666666,0.7714285714285715,0.5084697040030691,0.8731250097749942
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13322,13457,1696,2148,DERMASON,DERMASON,0.8,0.6666666666666666,0.5428571428571429,0.5157442631260106,0.8518971474376679
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13322,13499,1696,182,DERMASON,DERMASON,0.4,0.25,-0.25,0.4369519813386724,0.4369519813386724
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13322,13514,1696,54,DERMASON,DERMASON,0.6,0.42857142857142855,0.6545454545454545,0.731927310164599,0.731927310164599
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13372,13381,2326,1676,DERMASON,DERMASON,0.6,0.42857142857142855,0.16363636363636364,0.6253974458527638,0.6253974458527638
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13372,13395,2326,1719,DERMASON,DERMASON,0.8,0.6666666666666666,0.2,0.123518535981169,0.8268742423443209
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13372,13448,2326,2291,DERMASON,DERMASON,0.8,0.6666666666666666,0.3142857142857143,0.4660790298196711,0.8103199355240662
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13372,13457,2326,2148,DERMASON,DERMASON,0.8,0.6666666666666666,0.2571428571428572,0.47911813571334705,0.7964522633647507
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13372,13499,2326,182,DERMASON,DERMASON,0.4,0.25,-0.15000000000000002,0.483653521804487,0.483653521804487
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13372,13514,2326,54,DERMASON,DERMASON,0.8,0.6666666666666666,0.2571428571428572,0.8091344423986737,0.8091344423986737
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13381,13395,1676,1719,DERMASON,DERMASON,0.6,0.42857142857142855,-0.05454545454545455,0.618719053668124,0.618719053668124
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13381,13448,1676,2291,DERMASON,DERMASON,0.8,0.6666666666666666,0.14285714285714288,0.4580915821296569,0.8025153805109123
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13381,13457,1676,2148,DERMASON,DERMASON,0.6,0.42857142857142855,0.1090909090909091,0.3463439095470415,0.6638466345008098
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13381,13499,1676,182,DERMASON,DERMASON,0.4,0.25,-0.15000000000000002,0.4264910072175166,0.4264910072175166
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13381,13514,1676,54,DERMASON,DERMASON,0.8,0.6666666666666666,0.3142857142857143,0.8083482409124016,0.8083482409124016
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13395,13448,1719,2291,DERMASON,DERMASON,0.8,0.6666666666666666,0.08571428571428573,0.22689604009852002,0.8000996716485608
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13395,13457,1719,2148,DERMASON,DERMASON,1.0,1.0,0.19999999999999998,0.03174025296492369,0.983665988663556
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13395,13499,1719,182,DERMASON,DERMASON,0.2,0.1111111111111111,-0.37272727272727274,0.3130740633783852,0.3130740633783852
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13395,13514,1719,54,DERMASON,DERMASON,0.8,0.6666666666666666,0.6,0.4596923948730513,0.8706243270379586
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13448,13457,2291,2148,DERMASON,DERMASON,0.8,0.6666666666666666,0.8285714285714287,0.8691296859986117,0.8691296859986117
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13448,13499,2291,182,DERMASON,DERMASON,0.4,0.25,-0.15000000000000002,0.4916851772652415,0.4916851772652415
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13448,13514,2291,54,DERMASON,DERMASON,0.8,0.6666666666666666,0.6,0.5246088688810427,0.8458136378208899
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13457,13499,2148,182,DERMASON,DERMASON,0.2,0.1111111111111111,-0.2545454545454546,0.3448502446814137,0.3448502446814137
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13457,13514,2148,54,DERMASON,DERMASON,0.8,0.6666666666666666,0.6,0.5715807502799909,0.8676793064362579
within_selection_group,LIME,random_forest,Random Forest,dermason_predicted_as_sira,13499,13514,182,54,DERMASON,DERMASON,0.4,0.25,-0.15000000000000002,0.4723644358105556,0.4723644358105556
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7426,7434,942,693,SIRA,SIRA,0.6,0.42857142857142855,-0.6545454545454545,0.4669430314872614,0.4669430314872614
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7426,7526,942,1439,SIRA,SIRA,0.6,0.42857142857142855,-0.6545454545454545,0.45614076929185127,0.45614076929185127
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7426,7568,942,1414,SIRA,SIRA,0.4,0.25,-0.65,0.34400944229015906,0.34400944229015906
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7426,7604,942,217,SIRA,SIRA,0.2,0.1111111111111111,-0.7272727272727273,0.13677586318343102,0.13677586318343102
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7426,7683,942,2179,SIRA,SIRA,0.6,0.42857142857142855,-0.23636363636363636,0.5675217906115491,0.5675217906115491
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7426,7761,942,21,SIRA,SIRA,0.4,0.25,-0.5,0.364126385435582,0.364126385435582
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7434,7526,693,1439,SIRA,SIRA,1.0,1.0,0.9999999999999999,0.996588017696037,0.996588017696037
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7434,7568,693,1414,SIRA,SIRA,0.6,0.42857142857142855,-0.2727272727272727,0.5100902388748308,0.5100902388748308
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7434,7604,693,217,SIRA,SIRA,0.4,0.25,-0.17500000000000002,0.4277224869711382,0.4277224869711382
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7434,7683,693,2179,SIRA,SIRA,0.8,0.6666666666666666,-0.4285714285714286,0.7152849774133836,0.7152849774133836
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7434,7761,693,21,SIRA,SIRA,0.4,0.25,-0.65,0.33334918460509366,0.33334918460509366
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7526,7568,1439,1414,SIRA,SIRA,0.6,0.42857142857142855,-0.2727272727272727,0.5413110964901026,0.5413110964901026
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7526,7604,1439,217,SIRA,SIRA,0.4,0.25,-0.17500000000000002,0.4517110579170727,0.4517110579170727
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7526,7683,1439,2179,SIRA,SIRA,0.8,0.6666666666666666,-0.4285714285714286,0.7379111166749172,0.7379111166749172
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7526,7761,1439,21,SIRA,SIRA,0.4,0.25,-0.65,0.3348469753069069,0.3348469753069069
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7568,7604,1414,217,SIRA,SIRA,0.8,0.6666666666666666,0.6571428571428573,0.8396715305124636,0.8396715305124636
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7568,7683,1414,2179,SIRA,SIRA,0.6,0.42857142857142855,-0.2545454545454545,0.5302444179891183,0.5302444179891183
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7568,7761,1414,21,SIRA,SIRA,0.8,0.6666666666666666,0.2,0.4996747290889271,0.7823959921727544
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7604,7683,217,2179,SIRA,SIRA,0.4,0.25,-0.25,0.3764757846893139,0.3764757846893139
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7604,7761,217,21,SIRA,SIRA,0.8,0.6666666666666666,0.3142857142857143,0.20552848637106053,0.8351529930151855
within_selection_group,LIME,random_forest,Random Forest,sira_predicted_as_dermason,7683,7761,2179,21,SIRA,SIRA,0.4,0.25,-0.2,0.44236825137316294,0.44236825137316294
within_selection_group,LIME,mlp,MLP,barbunya_predicted_as_cali,2573,2590,192,960,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.8857142857142858,0.9269859795147455,0.9269859795147455
within_selection_group,LIME,mlp,MLP,barbunya_predicted_as_cali,2573,2591,192,66,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,0.6545454545454545,0.7603119543797406,0.7603119543797406
within_selection_group,LIME,mlp,MLP,barbunya_predicted_as_cali,2573,2790,192,126,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.8285714285714287,0.8894715380494015,0.8894715380494015
within_selection_group,LIME,mlp,MLP,barbunya_predicted_as_cali,2573,2883,192,553,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.3142857142857143,0.8671566359415485,0.8671566359415485
within_selection_group,LIME,mlp,MLP,barbunya_predicted_as_cali,2573,3330,192,895,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,0.14545454545454545,0.7292072227308589,0.7292072227308589
